run_id,model_alias,model_name,task_id,domain,difficulty,task_source,task_source_index,temperature,seed,prompt_mode,system_prompt_mode,is_baseline,ever_correct,correct_at_step_1,oracle_stop,first_correct_step,first_model_stop_step,revision_count,best_utility,final_correct,device
qwen_3p5_9b__gpqa_main_00297_79ccfa48__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00297_79ccfa48,gpqa,gpqa_main,gpqa,297,0.6,7,structured_four_line,default,0,1,1,1,1,5,0,1.0,1,cuda
qwen_3p5_9b__gpqa_main_00298_b625be1e__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00298_b625be1e,gpqa,gpqa_main,gpqa,298,0.6,7,structured_four_line,default,0,1,0,2,2,5,2,0.95,0,cuda
qwen_3p5_9b__gpqa_main_00299_d15781f9__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00299_d15781f9,gpqa,gpqa_main,gpqa,299,0.6,7,structured_four_line,default,0,1,0,4,4,5,2,0.85,1,cuda
qwen_3p5_9b__gpqa_main_00300_4c3cbb02__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00300_4c3cbb02,gpqa,gpqa_main,gpqa,300,0.6,7,structured_four_line,default,0,0,0,1,5,5,0,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00301_627dfbec__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00301_627dfbec,gpqa,gpqa_main,gpqa,301,0.6,7,structured_four_line,default,0,1,0,4,4,5,4,0.85,0,cuda
qwen_3p5_9b__gpqa_main_00302_15b4ea6e__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00302_15b4ea6e,gpqa,gpqa_main,gpqa,302,0.6,7,structured_four_line,default,0,0,0,1,5,5,0,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00303_a57ec377__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00303_a57ec377,gpqa,gpqa_main,gpqa,303,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00304_7034d319__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00304_7034d319,gpqa,gpqa_main,gpqa,304,0.6,7,structured_four_line,default,0,1,1,1,1,5,3,1.0,0,cuda
qwen_3p5_9b__gpqa_main_00305_fae05632__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00305_fae05632,gpqa,gpqa_main,gpqa,305,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00306_1eefe6b2__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00306_1eefe6b2,gpqa,gpqa_main,gpqa,306,0.6,7,structured_four_line,default,0,1,1,1,1,5,2,1.0,0,cuda
qwen_3p5_9b__gpqa_main_00307_d4a08739__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00307_d4a08739,gpqa,gpqa_main,gpqa,307,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00308_523cf725__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00308_523cf725,gpqa,gpqa_main,gpqa,308,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00309_4b7d172e__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00309_4b7d172e,gpqa,gpqa_main,gpqa,309,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00310_b3410876__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00310_b3410876,gpqa,gpqa_main,gpqa,310,0.6,7,structured_four_line,default,0,1,1,1,1,5,3,1.0,0,cuda
qwen_3p5_9b__gpqa_main_00311_11558311__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00311_11558311,gpqa,gpqa_main,gpqa,311,0.6,7,structured_four_line,default,0,0,0,1,5,5,0,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00312_2e4e81cb__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00312_2e4e81cb,gpqa,gpqa_main,gpqa,312,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00313_c73cf854__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00313_c73cf854,gpqa,gpqa_main,gpqa,313,0.6,7,structured_four_line,default,0,0,0,1,5,5,4,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00314_4228b372__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00314_4228b372,gpqa,gpqa_main,gpqa,314,0.6,7,structured_four_line,default,0,1,1,1,1,5,3,1.0,0,cuda
qwen_3p5_9b__gpqa_main_00315_2d50c228__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00315_2d50c228,gpqa,gpqa_main,gpqa,315,0.6,7,structured_four_line,default,0,1,0,3,3,5,2,0.9,0,cuda
qwen_3p5_9b__gpqa_main_00316_6afdf0fa__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00316_6afdf0fa,gpqa,gpqa_main,gpqa,316,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00317_f5386a48__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00317_f5386a48,gpqa,gpqa_main,gpqa,317,0.6,7,structured_four_line,default,0,1,0,4,4,5,1,0.85,1,cuda
qwen_3p5_9b__gpqa_main_00318_fe6b411a__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00318_fe6b411a,gpqa,gpqa_main,gpqa,318,0.6,7,structured_four_line,default,0,1,0,5,5,5,2,0.8,1,cuda
qwen_3p5_9b__gpqa_main_00319_ffaeb502__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00319_ffaeb502,gpqa,gpqa_main,gpqa,319,0.6,7,structured_four_line,default,0,0,0,1,5,5,3,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00320_c86ec6b7__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00320_c86ec6b7,gpqa,gpqa_main,gpqa,320,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00321_e67ab018__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00321_e67ab018,gpqa,gpqa_main,gpqa,321,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00322_8748469d__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00322_8748469d,gpqa,gpqa_main,gpqa,322,0.6,7,structured_four_line,default,0,1,1,1,1,5,1,1.0,0,cuda
qwen_3p5_9b__gpqa_main_00323_419b4f70__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00323_419b4f70,gpqa,gpqa_main,gpqa,323,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00324_8c990373__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00324_8c990373,gpqa,gpqa_main,gpqa,324,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00325_3c32688a__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00325_3c32688a,gpqa,gpqa_main,gpqa,325,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00326_50ec334c__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00326_50ec334c,gpqa,gpqa_main,gpqa,326,0.6,7,structured_four_line,default,0,1,0,2,2,5,2,0.95,0,cuda
qwen_3p5_9b__gpqa_main_00327_73efd34b__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00327_73efd34b,gpqa,gpqa_main,gpqa,327,0.6,7,structured_four_line,default,0,1,0,3,3,5,3,0.9,0,cuda
qwen_3p5_9b__gpqa_main_00328_f944f591__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00328_f944f591,gpqa,gpqa_main,gpqa,328,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00329_c1811584__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00329_c1811584,gpqa,gpqa_main,gpqa,329,0.6,7,structured_four_line,default,0,1,0,3,3,5,1,0.9,1,cuda
qwen_3p5_9b__gpqa_main_00330_8373f105__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00330_8373f105,gpqa,gpqa_main,gpqa,330,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00331_2ee5281c__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00331_2ee5281c,gpqa,gpqa_main,gpqa,331,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00332_5d02acae__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00332_5d02acae,gpqa,gpqa_main,gpqa,332,0.6,7,structured_four_line,default,0,0,0,1,5,5,3,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00333_f2583e2a__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00333_f2583e2a,gpqa,gpqa_main,gpqa,333,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00334_116076b6__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00334_116076b6,gpqa,gpqa_main,gpqa,334,0.6,7,structured_four_line,default,0,0,0,1,5,5,3,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00335_378a75a2__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00335_378a75a2,gpqa,gpqa_main,gpqa,335,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00336_b4c1a40c__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00336_b4c1a40c,gpqa,gpqa_main,gpqa,336,0.6,7,structured_four_line,default,0,1,1,1,1,5,2,1.0,0,cuda
qwen_3p5_9b__gpqa_main_00337_f7434df3__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00337_f7434df3,gpqa,gpqa_main,gpqa,337,0.6,7,structured_four_line,default,0,1,1,1,1,5,3,1.0,0,cuda
qwen_3p5_9b__gpqa_main_00338_8eaea3e4__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00338_8eaea3e4,gpqa,gpqa_main,gpqa,338,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00339_0a1747c7__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00339_0a1747c7,gpqa,gpqa_main,gpqa,339,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00340_3e95512b__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00340_3e95512b,gpqa,gpqa_main,gpqa,340,0.6,7,structured_four_line,default,0,0,0,1,5,5,0,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00341_ece4bdbc__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00341_ece4bdbc,gpqa,gpqa_main,gpqa,341,0.6,7,structured_four_line,default,0,0,0,1,5,5,3,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00342_469cc479__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00342_469cc479,gpqa,gpqa_main,gpqa,342,0.6,7,structured_four_line,default,0,1,0,4,4,2,3,0.85,1,cuda
qwen_3p5_9b__gpqa_main_00343_de6a3c6a__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00343_de6a3c6a,gpqa,gpqa_main,gpqa,343,0.6,7,structured_four_line,default,0,1,0,2,2,5,2,0.95,0,cuda
qwen_3p5_9b__gpqa_main_00344_a23941d0__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00344_a23941d0,gpqa,gpqa_main,gpqa,344,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00345_c19af936__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00345_c19af936,gpqa,gpqa_main,gpqa,345,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00346_a265fd53__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00346_a265fd53,gpqa,gpqa_main,gpqa,346,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00347_b1777e21__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00347_b1777e21,gpqa,gpqa_main,gpqa,347,0.6,7,structured_four_line,default,0,1,1,1,1,5,3,1.0,0,cuda
qwen_3p5_9b__gpqa_main_00348_8cc49dae__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00348_8cc49dae,gpqa,gpqa_main,gpqa,348,0.6,7,structured_four_line,default,0,1,0,2,2,5,2,0.95,0,cuda
qwen_3p5_9b__gpqa_main_00349_184e31cb__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00349_184e31cb,gpqa,gpqa_main,gpqa,349,0.6,7,structured_four_line,default,0,1,1,1,1,5,2,1.0,0,cuda
qwen_3p5_9b__gpqa_main_00350_2eea3549__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00350_2eea3549,gpqa,gpqa_main,gpqa,350,0.6,7,structured_four_line,default,0,0,0,1,5,5,0,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00351_cf2bcfec__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00351_cf2bcfec,gpqa,gpqa_main,gpqa,351,0.6,7,structured_four_line,default,0,0,0,1,5,5,3,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00352_3e37d78d__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00352_3e37d78d,gpqa,gpqa_main,gpqa,352,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00353_bf19b2b8__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00353_bf19b2b8,gpqa,gpqa_main,gpqa,353,0.6,7,structured_four_line,default,0,1,1,1,1,5,3,1.0,0,cuda
qwen_3p5_9b__gpqa_main_00354_145e7a97__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00354_145e7a97,gpqa,gpqa_main,gpqa,354,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00355_655c40f1__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00355_655c40f1,gpqa,gpqa_main,gpqa,355,0.6,7,structured_four_line,default,0,0,0,1,5,5,0,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00356_f766415e__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00356_f766415e,gpqa,gpqa_main,gpqa,356,0.6,7,structured_four_line,default,0,1,0,3,3,5,4,0.9,1,cuda
qwen_3p5_9b__gpqa_main_00357_a261a73a__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00357_a261a73a,gpqa,gpqa_main,gpqa,357,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00358_18e4c22a__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00358_18e4c22a,gpqa,gpqa_main,gpqa,358,0.6,7,structured_four_line,default,0,1,1,1,1,5,0,1.0,1,cuda
qwen_3p5_9b__gpqa_main_00359_c923a0df__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00359_c923a0df,gpqa,gpqa_main,gpqa,359,0.6,7,structured_four_line,default,0,1,0,4,4,5,3,0.85,0,cuda
qwen_3p5_9b__gpqa_main_00360_33971b75__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00360_33971b75,gpqa,gpqa_main,gpqa,360,0.6,7,structured_four_line,default,0,1,0,3,3,5,4,0.9,0,cuda
qwen_3p5_9b__gpqa_main_00361_8534e01c__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00361_8534e01c,gpqa,gpqa_main,gpqa,361,0.6,7,structured_four_line,default,0,1,0,4,4,5,1,0.85,1,cuda
qwen_3p5_9b__gpqa_main_00362_261d55a0__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00362_261d55a0,gpqa,gpqa_main,gpqa,362,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00363_8685d7d7__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00363_8685d7d7,gpqa,gpqa_main,gpqa,363,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00364_230b5ead__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00364_230b5ead,gpqa,gpqa_main,gpqa,364,0.6,7,structured_four_line,default,0,1,0,5,5,5,2,0.8,1,cuda
qwen_3p5_9b__gpqa_main_00365_131dc842__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00365_131dc842,gpqa,gpqa_main,gpqa,365,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00366_bcc3c310__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00366_bcc3c310,gpqa,gpqa_main,gpqa,366,0.6,7,structured_four_line,default,0,1,0,3,3,5,2,0.9,0,cuda
qwen_3p5_9b__gpqa_main_00367_3fa3248e__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00367_3fa3248e,gpqa,gpqa_main,gpqa,367,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00368_a5f72a0b__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00368_a5f72a0b,gpqa,gpqa_main,gpqa,368,0.6,7,structured_four_line,default,0,1,0,3,3,5,2,0.9,0,cuda
qwen_3p5_9b__gpqa_main_00369_da8d46cf__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00369_da8d46cf,gpqa,gpqa_main,gpqa,369,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00370_f7af3092__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00370_f7af3092,gpqa,gpqa_main,gpqa,370,0.6,7,structured_four_line,default,0,1,0,2,2,5,1,0.95,1,cuda
qwen_3p5_9b__gpqa_main_00371_9b0a472b__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00371_9b0a472b,gpqa,gpqa_main,gpqa,371,0.6,7,structured_four_line,default,0,1,0,4,4,5,3,0.85,0,cuda
qwen_3p5_9b__gpqa_main_00372_7f6e2742__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00372_7f6e2742,gpqa,gpqa_main,gpqa,372,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00373_11572832__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00373_11572832,gpqa,gpqa_main,gpqa,373,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00374_342188ce__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00374_342188ce,gpqa,gpqa_main,gpqa,374,0.6,7,structured_four_line,default,0,0,0,1,5,5,4,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00375_9841633c__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00375_9841633c,gpqa,gpqa_main,gpqa,375,0.6,7,structured_four_line,default,0,1,0,3,3,5,3,0.9,0,cuda
qwen_3p5_9b__gpqa_main_00376_711623b2__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00376_711623b2,gpqa,gpqa_main,gpqa,376,0.6,7,structured_four_line,default,0,1,0,3,3,5,3,0.9,1,cuda
qwen_3p5_9b__gpqa_main_00377_ed2f5045__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00377_ed2f5045,gpqa,gpqa_main,gpqa,377,0.6,7,structured_four_line,default,0,1,0,5,5,5,1,0.8,1,cuda
qwen_3p5_9b__gpqa_main_00378_62c170c6__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00378_62c170c6,gpqa,gpqa_main,gpqa,378,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00379_bafa85e3__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00379_bafa85e3,gpqa,gpqa_main,gpqa,379,0.6,7,structured_four_line,default,0,1,0,2,2,5,3,0.95,0,cuda
qwen_3p5_9b__gpqa_main_00380_de04ca91__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00380_de04ca91,gpqa,gpqa_main,gpqa,380,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00381_a37e9de5__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00381_a37e9de5,gpqa,gpqa_main,gpqa,381,0.6,7,structured_four_line,default,0,0,0,1,5,5,3,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00382_30eb2ed4__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00382_30eb2ed4,gpqa,gpqa_main,gpqa,382,0.6,7,structured_four_line,default,0,0,0,1,5,5,4,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00383_c906182b__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00383_c906182b,gpqa,gpqa_main,gpqa,383,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00384_73f2ebfe__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00384_73f2ebfe,gpqa,gpqa_main,gpqa,384,0.6,7,structured_four_line,default,0,1,1,1,1,5,0,1.0,1,cuda
qwen_3p5_9b__gpqa_main_00385_842b7edb__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00385_842b7edb,gpqa,gpqa_main,gpqa,385,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00386_d4826573__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00386_d4826573,gpqa,gpqa_main,gpqa,386,0.6,7,structured_four_line,default,0,0,0,1,5,5,3,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00387_6627d13f__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00387_6627d13f,gpqa,gpqa_main,gpqa,387,0.6,7,structured_four_line,default,0,0,0,1,5,5,0,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00388_f1464a6f__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00388_f1464a6f,gpqa,gpqa_main,gpqa,388,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00389_5252fa29__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00389_5252fa29,gpqa,gpqa_main,gpqa,389,0.6,7,structured_four_line,default,0,0,0,1,5,5,2,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00390_9272bf23__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00390_9272bf23,gpqa,gpqa_main,gpqa,390,0.6,7,structured_four_line,default,0,0,0,1,5,5,3,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00391_263cb0f2__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00391_263cb0f2,gpqa,gpqa_main,gpqa,391,0.6,7,structured_four_line,default,0,1,0,3,3,5,3,0.9,1,cuda
qwen_3p5_9b__gpqa_main_00392_39153e1b__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00392_39153e1b,gpqa,gpqa_main,gpqa,392,0.6,7,structured_four_line,default,0,0,0,1,5,5,3,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00393_fa735caf__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00393_fa735caf,gpqa,gpqa_main,gpqa,393,0.6,7,structured_four_line,default,0,0,0,1,5,5,1,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00394_d514cb2a__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00394_d514cb2a,gpqa,gpqa_main,gpqa,394,0.6,7,structured_four_line,default,0,0,0,1,5,5,3,0.0,0,cuda
qwen_3p5_9b__gpqa_main_00395_42c17c6a__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00395_42c17c6a,gpqa,gpqa_main,gpqa,395,0.6,7,structured_four_line,default,0,1,1,1,1,5,3,1.0,0,cuda
qwen_3p5_9b__gpqa_main_00396_fb4c86e9__temp0.60__seed7,qwen_3p5_9b,Qwen/Qwen3.5-9B,gpqa_main_00396_fb4c86e9,gpqa,gpqa_main,gpqa,396,0.6,7,structured_four_line,default,0,1,1,1,1,5,0,1.0,1,cuda
